Iteration,Vivants,Morts
1508,540,9460
1509,540,9460
1510,540,9460
1511,557,9443
1512,557,9443
1513,557,9443
1514,551,9449
1515,551,9449
1516,551,9449
1517,549,9451
1518,549,9451
1519,549,9451
1520,532,9468
1521,532,9468
1522,532,9468
1523,548,9452
1524,548,9452
1525,548,9452
1526,532,9468
1527,532,9468
1528,532,9468
1529,545,9455
1530,545,9455
1531,545,9455
1532,548,9452
1533,548,9452
1534,548,9452
1535,549,9451
1536,549,9451
1537,549,9451
1538,551,9449
1539,551,9449
1540,551,9449
1541,578,9422
1542,578,9422
1543,578,9422
1544,569,9431
1545,569,9431
1546,569,9431
1547,563,9437
1548,563,9437
1549,563,9437
1550,567,9433
1551,567,9433
1552,567,9433
1553,553,9447
1554,553,9447
1555,553,9447
1556,568,9432
1557,568,9432
1558,568,9432
1559,578,9422
1560,578,9422
1561,578,9422
1562,614,9386
1563,614,9386
1564,614,9386
1565,605,9395
1566,605,9395
1567,605,9395
1568,636,9364
1569,636,9364
1570,636,9364
1571,617,9383
1572,617,9383
1573,617,9383
1574,635,9365
1575,635,9365
1576,635,9365
1577,584,9416
1578,584,9416
1579,584,9416
1580,589,9411
1581,589,9411
1582,589,9411
1583,610,9390
1584,610,9390
1585,610,9390
1586,617,9383
1587,617,9383
1588,617,9383
1589,619,9381
1590,619,9381
1591,619,9381
1592,640,9360
1593,640,9360
1594,640,9360
1595,618,9382
1596,618,9382
1597,618,9382
1598,657,9343
1599,657,9343
1600,657,9343
1601,635,9365
1602,635,9365
1603,635,9365
1604,664,9336
1605,664,9336
1606,664,9336
1607,659,9341
1608,659,9341
1609,659,9341
1610,642,9358
1611,642,9358
1612,642,9358
1613,677,9323
1614,677,9323
1615,677,9323
1616,678,9322
1617,678,9322
1618,678,9322
1619,704,9296
1620,704,9296
1621,704,9296
1622,722,9278
1623,722,9278
1624,722,9278
1625,678,9322
1626,678,9322
1627,678,9322
1628,711,9289
1629,711,9289
1630,711,9289
1631,673,9327
1632,673,9327
1633,673,9327
1634,716,9284
1635,716,9284
1636,668,9332
1637,668,9332
1638,668,9332
1639,673,9327
1640,673,9327
1641,673,9327
1642,670,9330
1643,670,9330
1644,670,9330
1645,673,9327
1646,673,9327
1647,673,9327
1648,655,9345
1649,655,9345
1650,655,9345
1651,655,9345
1652,655,9345
1653,655,9345
1654,678,9322
1655,678,9322
1656,678,9322
1657,663,9337
1658,663,9337
1659,663,9337
1660,636,9364
1661,636,9364
1662,636,9364
1663,639,9361
1664,639,9361
1665,639,9361
1666,608,9392
1667,608,9392
1668,608,9392
1669,639,9361
1670,639,9361
1671,639,9361
1672,630,9370
1673,630,9370
1674,630,9370
1675,656,9344
1676,656,9344
1677,656,9344
1678,617,9383
1679,617,9383
1680,617,9383
1681,594,9406
1682,594,9406
1683,594,9406
1684,613,9387
1685,613,9387
1686,613,9387
1687,597,9403
1688,597,9403
1689,597,9403
1690,610,9390
1691,610,9390
1692,610,9390
1693,598,9402
1694,598,9402
1695,598,9402
1696,627,9373
1697,627,9373
1698,627,9373
1699,589,9411
1700,589,9411
1701,589,9411
1702,580,9420
1703,580,9420
1704,580,9420
1705,577,9423
1706,577,9423
1707,577,9423
1708,582,9418
1709,582,9418
1710,582,9418
1711,552,9448
1712,552,9448
1713,552,9448
1714,553,9447
1715,553,9447
1716,553,9447
1717,551,9449
1718,551,9449
1719,551,9449
1720,543,9457
1721,543,9457
1722,543,9457
1723,554,9446
1724,554,9446
1725,554,9446
1726,533,9467
1727,533,9467
1728,533,9467
1729,530,9470
1730,530,9470
1731,530,9470
1732,526,9474
1733,526,9474
1734,526,9474
1735,562,9438
1736,562,9438
1737,562,9438
1738,549,9451
1739,549,9451
1740,549,9451
1741,572,9428
1742,572,9428
1743,572,9428
1744,563,9437
1745,563,9437
1746,563,9437
1747,575,9425
1748,575,9425
1749,575,9425
1750,538,9462
1751,538,9462
1752,538,9462
1753,549,9451
1754,549,9451
1755,549,9451
1756,552,9448
1757,552,9448
1758,552,9448
1759,552,9448
1760,552,9448
1761,552,9448
1762,570,9430
1763,570,9430
1764,570,9430
1765,569,9431
1766,569,9431
1767,569,9431
1768,574,9426
1769,574,9426
1770,574,9426
1771,577,9423
1772,577,9423
1773,577,9423
1774,569,9431
1775,569,9431
1776,569,9431
1777,575,9425
1778,575,9425
1779,575,9425
1780,554,9446
1781,554,9446
1782,554,9446
1783,578,9422
1784,578,9422
1785,578,9422
1786,577,9423
1787,577,9423
1788,577,9423
1789,577,9423
1790,563,9437
1791,563,9437
1792,563,9437
1793,585,9415
1794,585,9415
1795,585,9415
1796,585,9415
1797,581,9419
1798,581,9419
1799,581,9419
1800,559,9441
1801,559,9441
1802,559,9441
1803,558,9442
1804,558,9442
1805,558,9442
1806,543,9457
1807,543,9457
1808,543,9457
1809,539,9461
1810,539,9461
1811,539,9461
1812,556,9444
1813,556,9444
1814,556,9444
1815,579,9421
1816,579,9421
1817,579,9421
