Temps,Taille,Nombre de cellule
248.7,10000,2806
247.1,10000,2834
253.9,10000,2850
245.7,10000,2842
247.5,10000,2846
254.5,10000,2782
248.7,10000,2750
251.8,10000,2690
251.9,10000,2642
262.1,10000,2698
248.5,10000,2706
256.5,10000,2658
255.6,10000,2810
246.7,10000,2586
246.8,10000,2578
255.2,10000,2522
247.0,10000,2578
246.0,10000,2522
304.0,10000,2538
251.8,10000,2570
245.6,10000,2578
245.9,10000,2554
253.1,10000,2546
263.6,10000,2562
247.6,10000,2562
257.1,10000,2538
271.7,10000,2562
246.7,10000,2538
246.4,10000,2554
256.1,10000,2546
261.8,10000,2570
264.7,10000,2546
250.5,10000,2554
250.2,10000,2562
256.1,10000,2578
246.3,10000,2538
246.0,10000,2538
251.6,10000,2570
255.8,10000,2562
246.0,10000,2562
248.2,10000,2578
293.1,10000,2562
250.9,10000,2570
249.1,10000,2554
253.2,10000,2578
273.4,10000,2554
245.9,10000,2562
248.0,10000,2578
252.2,10000,2562
257.6,10000,2570
246.0,10000,2554
246.8,10000,2578
254.2,10000,2554
265.9,10000,2562
248.2,10000,2578
256.5,10000,2562
270.0,10000,2570
245.9,10000,2554
245.5,10000,2578
257.5,10000,2554
256.1,10000,2562
254.3,10000,2578
252.4,10000,2562
253.5,10000,2570
247.5,10000,2554
253.9,10000,2578
252.4,10000,2554
245.7,10000,2562
251.2,10000,2578
254.1,10000,2562
265.0,10000,2570
248.9,10000,2554
254.7,10000,2578
288.7,10000,2554
245.9,10000,2562
246.8,10000,2578
252.2,10000,2562
265.5,10000,2570
248.6,10000,2554
253.6,10000,2578
255.3,10000,2554
247.7,10000,2562
245.7,10000,2578
273.0,10000,2562
263.1,10000,2570
245.1,10000,2554
249.8,10000,2578
253.2,10000,3046
263.4,10000,1816
258.8,10000,1532
249.0,10000,1384
283.8,10000,1340
252.6,10000,1200
263.4,10000,1196
253.9,10000,1064
260.4,10000,992
251.8,10000,956
337.3,10000,972
259.7,10000,956
263.5,10000,972
263.0,10000,956
259.9,10000,972
253.9,10000,956
312.2,10000,972
256.0,10000,956
261.7,10000,972
250.7,10000,956
261.8,10000,972
260.4,10000,956
270.0,10000,972
269.2,10000,956
262.7,10000,972
250.3,10000,956
262.3,10000,972
253.8,10000,956
253.9,10000,972
256.5,10000,956
246.7,10000,972
251.7,10000,956
260.5,10000,972
249.7,10000,956
250.8,10000,1030
276.2,10000,808
246.4,10000,704
249.6,10000,680
246.7,10000,680
261.9,10000,680
258.7,10000,680
269.5,10000,680
287.0,10000,680
277.0,10000,680
260.3,10000,680
379.1,10000,680
259.3,10000,680
290.6,10000,680
254.4,10000,680
254.9,10000,680
246.2,10000,680
269.0,10000,680
250.6,10000,680
260.7,10000,680
339.4,10000,680
253.8,10000,680
259.1,10000,680
271.7,10000,680
255.9,10000,680
348.5,10000,680
250.8,10000,680
255.3,10000,680
247.6,10000,680
251.6,10000,680
249.3,10000,680
251.1,10000,680
253.6,10000,680
256.8,10000,680
257.5,10000,680
278.1,10000,680
273.4,10000,680
252.0,10000,680
245.6,10000,680
252.8,10000,680
251.3,10000,680
249.8,10000,680
254.5,10000,680
248.2,10000,680
255.3,10000,680
255.3,10000,680
246.4,10000,680
257.9,10000,680
262.5,10000,680
255.7,10000,680
249.5,10000,680
250.0,10000,680
258.6,10000,680
249.0,10000,680
244.0,10000,680
260.3,10000,680
274.8,10000,680
252.3,10000,680
249.1,10000,680
247.0,10000,680
250.9,10000,680
255.4,10000,680
260.8,10000,680
249.3,10000,680
264.9,10000,680
275.9,10000,680
255.5,10000,680
256.2,10000,680
250.0,10000,680
264.2,10000,680
252.5,10000,680
249.0,10000,680
254.1,10000,680
277.0,10000,680
257.0,10000,680
250.6,10000,680
247.5,10000,680
255.1,10000,680
265.0,10000,680
246.1,10000,680
251.9,10000,680
245.7,10000,680
250.0,10000,680
259.5,10000,680
256.8,10000,680
253.8,10000,680
253.4,10000,680
247.0,10000,680
251.2,10000,680
253.3,10000,680
245.3,10000,680
265.9,10000,700
262.1,10000,676
251.7,10000,676
255.2,10000,660
246.8,10000,676
253.9,10000,660
256.5,10000,676
245.5,10000,660
256.3,10000,676
257.3,10000,717
247.5,10000,653
272.8,10000,637
280.6,10000,645
251.6,10000,637
260.1,10000,637
247.2,10000,637
256.5,10000,637
247.4,10000,637
252.8,10000,637
249.1,10000,637
248.1,10000,637
251.1,10000,637
251.3,10000,637
252.3,10000,637
253.8,10000,873
260.2,10000,876
253.8,10000,976
279.8,10000,1160
256.5,10000,1152
261.5,10000,1260
249.9,10000,1284
261.4,10000,1588
252.6,10000,1580
246.7,10000,1692
260.9,10000,1824
245.5,10000,1816
244.9,10000,2176
249.1,10000,2008
255.8,10000,2284
252.6,10000,2308
248.3,10000,2728
246.1,10000,2520
245.9,10000,2772
256.2,10000,2912
253.9,10000,2852
247.1,10000,3048
254.9,10000,3148
245.2,10000,3288
246.9,10000,3480
273.2,10000,3740
245.4,10000,3540
257.5,10000,3596
245.9,10000,3628
250.3,10000,3784
247.2,10000,3740
255.0,10000,3480
249.6,10000,3888
252.4,10000,3868
247.9,10000,3752
247.0,10000,3932
248.5,10000,3828
248.7,10000,3824
247.5,10000,4096
255.2,10000,3960
247.1,10000,4220
253.0,10000,4224
256.9,10000,4236
248.3,10000,4108
247.3,10000,4260
248.0,10000,4368
264.3,10000,4388
245.6,10000,4364
256.3,10000,4344
266.9,10000,4104
259.8,10000,4504
248.4,10000,4296
256.3,10000,4524
249.7,10000,4452
246.4,10000,4432
249.1,10000,4576
256.2,10000,4544
246.1,10000,4416
247.2,10000,4556
277.4,10000,4520
256.3,10000,4544
247.7,10000,4552
251.5,10000,4584
263.7,10000,4592
246.0,10000,4720
267.7,10000,4632
251.2,10000,4784
249.1,10000,4636
276.8,10000,4668
247.0,10000,4740
247.6,10000,4756
260.8,10000,4748
248.2,10000,4704
259.1,10000,4688
248.9,10000,4648
248.4,10000,4800
248.9,10000,4824
248.3,10000,4648
263.2,10000,4624
253.3,10000,4704
259.3,10000,4688
249.0,10000,4688
246.9,10000,4680
248.2,10000,4848
267.1,10000,4840
250.7,10000,4792
256.2,10000,4808
248.6,10000,4864
246.8,10000,4904
248.2,10000,4944
259.3,10000,4920
261.0,10000,4832
245.4,10000,4904
246.8,10000,4960
245.1,10000,4928
249.3,10000,4960
258.5,10000,4920
246.8,10000,4960
245.9,10000,4968
263.8,10000,4968
248.3,10000,4968
252.6,10000,4952
282.2,10000,4960
254.0,10000,4968
253.4,10000,4968
271.7,10000,4960
248.2,10000,4960
256.9,10000,4968
246.3,10000,4968
245.1,10000,4968
253.6,10000,4968
249.6,10000,4968
255.2,10000,4968
252.9,10000,4968
245.1,10000,5156
245.1,10000,5068
249.4,10000,5048
247.3,10000,5056
246.2,10000,5064
246.3,10000,5060
247.8,10000,5044
257.4,10000,5056
259.7,10000,5056
315.8,10000,5060
264.7,10000,5060
252.3,10000,5072
273.2,10000,5060
258.4,10000,5052
265.2,10000,5044
264.5,10000,5060
252.2,10000,5060
265.9,10000,5060
262.1,10000,5060
262.3,10000,5060
264.8,10000,5060
286.2,10000,5060
263.4,10000,5060
265.9,10000,5060
264.3,10000,5060
261.4,10000,5060
269.7,10000,5060
310.0,10000,5060
255.1,10000,5060
248.4,10000,5112
265.4,10000,5108
278.1,10000,5096
265.0,10000,5108
263.3,10000,5112
275.8,10000,5092
261.3,10000,5112
263.7,10000,5108
268.7,10000,5096
248.8,10000,5108
250.0,10000,5112
247.2,10000,5092
270.5,10000,5112
261.3,10000,5108
250.6,10000,5096
261.5,10000,5108
260.8,10000,5112
256.6,10000,5092
265.2,10000,5112
263.3,10000,5108
249.5,10000,5096
262.5,10000,5108
249.5,10000,5098
248.3,10000,5113
255.3,10000,5098
263.6,10000,5113
251.0,10000,5098
266.8,10000,5113
261.2,10000,5098
247.7,10000,5113
262.9,10000,5098
261.0,10000,5113
253.0,10000,5098
252.7,10000,5113
247.2,10000,5098
246.4,10000,5113
248.1,10000,5098
247.4,10000,5113
262.6,10000,5098
263.0,10000,5113
259.2,10000,5098
261.0,10000,5113
267.3,10000,5098
250.4,10000,5113
251.0,10000,5098
261.0,10000,5113
274.7,10000,5098
262.0,10000,5113
250.3,10000,5098
263.0,10000,5113
272.7,10000,5098
277.3,10000,5113
255.3,10000,5098
251.2,10000,5113
262.9,10000,5098
261.7,10000,5113
283.8,10000,5098
276.6,10000,5113
248.1,10000,5098
253.1,10000,5113
254.7,10000,5098
249.5,10000,5113
248.1,10000,5098
264.0,10000,5113
262.2,10000,5098
250.0,10000,5113
263.0,10000,5098
269.8,10000,5113
257.7,10000,5098
263.8,10000,5113
281.2,10000,5113
261.3,10000,5097
270.9,10000,5113
267.7,10000,5113
249.4,10000,5097
260.4,10000,5113
276.9,10000,5113
250.9,10000,5097
266.7,10000,5113
247.4,10000,5113
249.3,10000,5097
255.5,10000,5113
249.6,10000,5113
248.4,10000,5097
246.8,10000,5097
268.1,10000,5097
249.2,10000,5097
261.3,10000,5097
266.7,10000,5097
261.4,10000,5097
261.9,10000,5097
263.6,10000,5097
263.0,10000,5097
264.2,10000,5097
281.4,10000,5169
262.7,10000,5113
261.8,10000,5121
280.9,10000,5169
252.1,10000,5105
254.8,10000,5129
257.1,10000,5129
254.1,10000,5129
246.0,10000,5129
247.7,10000,5129
248.4,10000,5129
250.2,10000,5145
247.2,10000,5137
266.1,10000,5153
246.3,10000,5145
245.4,10000,5137
249.0,10000,5145
265.2,10000,5145
253.1,10000,5161
259.0,10000,5719
246.7,10000,4612
266.8,10000,4821
248.3,10000,4701
243.8,10000,4845
248.8,10000,4713
249.7,10000,4853
249.6,10000,4609
254.6,10000,4609
246.3,10000,4373
249.4,10000,4313
248.4,10000,4317
265.0,10000,4097
247.2,10000,4081
249.0,10000,4081
272.5,10000,3829
244.4,10000,3829
245.6,10000,3629
257.6,10000,3773
248.2,10000,3473
265.5,10000,3357
256.4,10000,3337
248.3,10000,3297
254.8,10000,3229
246.0,10000,3017
365.0,10000,3097
252.5,10000,3049
249.3,10000,2973
248.2,10000,3013
273.5,10000,2873
247.3,10000,2977
248.1,10000,2781
255.5,10000,2749
248.3,10000,2817
265.6,10000,2657
246.4,10000,2781
255.0,10000,2625
248.8,10000,2609
251.8,10000,2585
247.0,10000,2569
249.5,10000,2501
262.1,10000,2505
248.1,10000,2521
303.6,10000,2441
248.5,10000,2413
275.2,10000,2437
250.0,10000,2413
250.9,10000,2417
255.9,10000,2409
246.2,10000,2437
255.7,10000,2405
246.9,10000,2353
247.7,10000,2361
250.3,10000,2353
249.3,10000,2337
246.1,10000,2361
262.6,10000,2353
246.9,10000,2353
250.5,10000,2345
247.6,10000,2369
249.8,10000,2353
259.0,10000,2361
245.7,10000,2329
254.6,10000,2313
258.0,10000,2313
248.6,10000,2305
255.2,10000,2321
268.6,10000,2305
245.3,10000,2337
252.7,10000,2297
255.7,10000,2257
245.0,10000,2265
257.8,10000,2265
255.9,10000,2265
253.9,10000,2265
246.7,10000,2265
250.4,10000,2265
246.4,10000,2265
247.1,10000,2265
254.8,10000,2265
245.4,10000,2265
245.8,10000,2265
250.7,10000,2265
264.2,10000,2265
247.3,10000,2265
255.9,10000,2265
246.7,10000,2265
248.2,10000,2265
253.2,10000,2265
283.5,10000,2265
261.5,10000,2265
264.9,10000,2265
248.2,10000,2265
247.8,10000,2265
251.6,10000,2265
248.8,10000,2265
246.5,10000,2265
255.9,10000,2265
247.8,10000,2265
249.7,10000,2265
252.4,10000,2265
259.9,10000,2265
244.9,10000,2265
254.1,10000,2265
264.8,10000,2265
246.2,10000,2265
253.4,10000,2265
248.4,10000,2265
248.6,10000,2265
258.3,10000,2265
266.7,10000,2265
247.4,10000,2265
255.2,10000,2265
255.6,10000,2265
249.2,10000,2265
253.9,10000,2265
281.7,10000,2265
272.9,10000,2265
254.2,10000,2265
253.8,10000,2265
249.1,10000,2265
253.2,10000,2265
248.6,10000,2265
247.0,10000,2265
266.5,10000,2265
246.3,10000,2265
246.0,10000,2265
252.5,10000,2265
248.8,10000,2265
245.5,10000,2265
265.2,10000,2265
252.1,10000,2265
246.6,10000,2265
254.9,10000,2265
248.4,10000,2265
252.7,10000,2265
255.5,10000,2265
261.8,10000,2265
248.8,10000,2265
254.5,10000,2265
247.5,10000,2265
245.8,10000,2265
254.2,10000,2265
246.7,10000,2265
251.5,10000,2265
251.8,10000,2265
251.0,10000,2265
265.7,10000,2265
253.9,10000,2265
247.7,10000,2265
246.4,10000,2265
251.0,10000,2265
245.6,10000,2265
256.0,10000,2265
253.1,10000,2265
262.9,10000,2265
248.4,10000,2265
259.8,10000,2265
254.2,10000,2265
247.2,10000,2265
284.7,10000,2265
248.3,10000,2265
282.0,10000,2265
251.9,10000,2265
263.9,10000,2265
246.2,10000,2265
252.2,10000,2265
264.7,10000,2265
247.8,10000,2265
254.2,10000,2265
249.1,10000,2265
251.9,10000,2265
252.3,10000,2265
258.6,10000,2265
247.5,10000,2265
253.7,10000,2265
251.7,10000,2265
248.3,10000,2265
254.3,10000,2265
263.4,10000,2265
245.9,10000,2265
253.5,10000,2265
277.2,10000,2265
248.7,10000,2265
251.4,10000,2265
263.7,10000,2265
255.5,10000,2265
256.0,10000,2265
249.8,10000,2265
252.4,10000,2265
250.0,10000,2265
246.7,10000,2265
250.5,10000,2265
268.3,10000,2265
251.7,10000,2265
252.8,10000,2265
261.4,10000,2265
251.1,10000,2265
254.6,10000,2265
255.6,10000,2265
245.1,10000,2265
253.8,10000,2265
250.4,10000,2265
248.1,10000,2265
255.5,10000,2265
260.5,10000,2265
253.4,10000,2265
277.0,10000,2725
247.8,10000,1676
259.2,10000,1500
253.8,10000,1292
246.4,10000,1252
247.3,10000,1156
251.7,10000,1152
245.6,10000,1100
263.1,10000,1072
248.5,10000,1012
253.5,10000,944
254.2,10000,916
248.7,10000,900
263.8,10000,880
259.8,10000,868
247.6,10000,864
255.1,10000,868
249.7,10000,864
252.9,10000,868
248.3,10000,864
249.9,10000,868
247.0,10000,864
255.0,10000,868
262.6,10000,864
255.7,10000,868
244.6,10000,864
253.7,10000,868
254.2,10000,864
259.9,10000,868
257.6,10000,864
246.6,10000,868
256.1,10000,864
247.1,10000,868
251.5,10000,864
246.5,10000,868
249.9,10000,864
246.0,10000,868
255.9,10000,864
244.7,10000,868
259.7,10000,864
250.8,10000,868
255.3,10000,864
280.5,10000,868
246.1,10000,864
254.8,10000,868
247.6,10000,864
251.0,10000,868
245.8,10000,864
255.0,10000,868
246.8,10000,864
256.4,10000,868
245.5,10000,864
255.1,10000,868
258.4,10000,864
246.0,10000,868
253.5,10000,864
274.6,10000,868
269.1,10000,864
244.9,10000,868
249.8,10000,864
250.8,10000,868
255.7,10000,972
252.4,10000,632
261.0,10000,508
251.8,10000,472
253.7,10000,464
248.4,10000,464
253.0,10000,464
250.8,10000,464
271.3,10000,464
254.4,10000,464
248.0,10000,464
246.8,10000,464
251.8,10000,464
284.7,10000,464
299.8,10000,464
254.7,10000,464
255.4,10000,464
261.6,10000,464
248.3,10000,464
250.4,10000,464
260.4,10000,464
246.8,10000,464
255.0,10000,464
251.4,10000,464
249.6,10000,464
256.9,10000,464
252.1,10000,464
248.0,10000,464
261.9,10000,464
264.1,10000,464
246.6,10000,464
251.6,10000,464
262.6,10000,464
248.8,10000,464
250.0,10000,464
249.8,10000,464
245.7,10000,464
253.5,10000,464
250.3,10000,464
258.9,10000,464
253.4,10000,464
255.5,10000,464
262.9,10000,464
245.6,10000,464
248.1,10000,464
257.5,10000,464
245.6,10000,464
255.8,10000,464
257.5,10000,464
253.9,10000,464
253.5,10000,464
253.1,10000,464
248.3,10000,464
250.6,10000,464
250.8,10000,464
246.5,10000,464
252.2,10000,464
251.3,10000,464
245.4,10000,464
251.7,10000,464
250.7,10000,464
246.9,10000,464
253.0,10000,464
261.7,10000,464
245.7,10000,464
249.9,10000,464
256.1,10000,464
245.3,10000,464
250.7,10000,464
276.3,10000,464
246.9,10000,464
249.8,10000,464
261.9,10000,464
248.9,10000,464
257.9,10000,464
274.5,10000,464
246.1,10000,464
256.6,10000,464
254.6,10000,464
252.7,10000,464
251.4,10000,464
253.6,10000,464
242.7,10000,464
256.1,10000,464
257.0,10000,464
255.6,10000,464
252.4,10000,464
247.9,10000,464
256.0,10000,464
246.4,10000,464
250.9,10000,464
258.8,10000,464
248.7,10000,464
255.3,10000,496
256.6,10000,480
244.7,10000,496
252.1,10000,480
254.6,10000,496
249.8,10000,480
253.6,10000,496
268.2,10000,480
245.7,10000,496
250.7,10000,480
252.7,10000,496
245.3,10000,480
254.0,10000,496
253.3,10000,480
247.7,10000,496
259.2,10000,480
260.9,10000,676
248.3,10000,684
252.9,10000,840
244.6,10000,984
248.5,10000,1092
246.2,10000,1296
251.2,10000,1104
257.0,10000,1276
250.7,10000,1340
251.0,10000,1452
249.1,10000,1476
249.1,10000,1612
251.5,10000,1684
261.0,10000,1940
266.2,10000,2120
247.3,10000,2336
246.3,10000,2208
257.4,10000,2256
253.7,10000,2552
250.6,10000,2600
257.7,10000,2936
255.5,10000,2936
274.2,10000,3032
249.0,10000,3096
248.8,10000,3152
274.3,10000,3288
246.0,10000,3376
267.6,10000,3328
249.5,10000,3480
262.2,10000,3720
246.5,10000,3872
246.3,10000,3664
253.5,10000,4120
249.9,10000,3736
254.8,10000,3880
248.7,10000,4040
261.7,10000,4216
250.2,10000,4040
247.6,10000,4248
250.5,10000,4312
279.1,10000,4240
248.6,10000,4104
250.9,10000,4296
260.3,10000,4440
247.9,10000,4528
246.1,10000,4480
256.5,10000,4504
260.8,10000,4536
258.3,10000,4576
248.6,10000,4592
246.5,10000,4712
249.6,10000,4696
247.0,10000,4576
254.5,10000,4736
265.4,10000,4704
249.1,10000,4600
248.4,10000,4464
245.9,10000,4648
247.7,10000,4464
246.8,10000,4464
293.8,10000,4464
263.4,10000,4648
271.2,10000,4512
249.4,10000,4552
245.1,10000,4592
247.8,10000,4656
247.0,10000,4640
246.3,10000,4616
263.8,10000,4720
260.2,10000,4712
247.8,10000,4792
247.8,10000,4712
245.9,10000,4608
249.0,10000,4696
266.5,10000,4800
315.8,10000,4576
258.0,10000,4752
247.8,10000,4704
248.6,10000,4800
247.2,10000,4704
257.0,10000,4760
248.7,10000,4744
261.3,10000,4648
250.6,10000,4696
252.9,10000,4632
263.3,10000,4696
248.2,10000,4760
250.5,10000,4736
273.9,10000,4728
262.3,10000,4736
264.6,10000,4760
256.0,10000,4704
255.1,10000,4744
246.1,10000,4704
248.5,10000,4712
250.6,10000,4760
249.0,10000,4760
262.1,10000,4696
263.4,10000,4800
252.3,10000,4784
297.6,10000,4784
252.6,10000,4800
252.6,10000,4776
247.9,10000,4768
248.7,10000,4832
263.4,10000,4832
261.4,10000,4800
247.2,10000,4768
253.3,10000,4776
255.7,10000,4816
246.7,10000,4832
247.5,10000,4768
249.6,10000,4808
267.2,10000,4832
245.7,10000,4808
248.8,10000,4856
247.5,10000,4856
246.5,10000,4824
247.5,10000,4816
247.6,10000,4832
262.5,10000,4800
255.8,10000,4776
247.3,10000,4824
258.2,10000,4832
246.7,10000,5104
248.5,10000,4952
249.9,10000,4852
263.4,10000,4884
247.1,10000,4900
256.6,10000,4844
245.4,10000,4872
249.9,10000,4864
249.2,10000,4880
246.6,10000,4884
251.5,10000,4908
248.6,10000,4904
284.7,10000,4900
258.2,10000,4900
301.9,10000,4888
247.8,10000,4900
249.4,10000,4912
255.3,10000,4932
249.0,10000,4924
265.8,10000,4932
282.7,10000,4908
266.9,10000,4916
258.6,10000,4892
251.1,10000,4916
257.9,10000,4908
253.5,10000,4932
252.8,10000,4924
248.0,10000,4932
245.5,10000,4908
265.9,10000,4916
251.4,10000,4892
248.5,10000,4968
245.3,10000,4976
254.4,10000,4944
251.2,10000,4992
257.1,10000,4960
253.6,10000,4944
256.7,10000,4944
246.1,10000,5000
253.9,10000,4928
246.3,10000,4948
246.0,10000,4964
252.3,10000,4956
263.1,10000,4956
263.3,10000,4996
264.7,10000,4932
254.4,10000,4996
248.5,10000,4964
245.3,10000,4948
247.6,10000,4972
245.6,10000,4988
278.1,10000,4924
248.0,10000,4972
248.6,10000,4964
247.5,10000,4972
276.2,10000,4964
264.4,10000,4988
263.4,10000,4924
261.1,10000,4996
252.8,10000,4980
246.7,10000,4932
246.6,10000,4956
248.5,10000,4996
247.3,10000,4924
246.1,10000,4988
248.2,10000,4972
247.4,10000,4964
247.6,10000,4956
295.0,10000,4988
279.8,10000,4956
288.4,10000,4928
255.0,10000,4924
263.2,10000,4944
252.8,10000,4940
245.3,10000,4944
266.3,10000,4924
247.3,10000,4928
248.4,10000,4908
248.8,10000,4928
248.2,10000,4924
246.0,10000,4944
266.2,10000,4940
271.3,10000,4944
261.9,10000,4924
257.0,10000,5220
246.8,10000,4968
259.4,10000,5052
249.7,10000,5100
290.6,10000,5052
247.2,10000,5032
248.2,10000,5024
260.7,10000,5048
255.3,10000,5104
246.4,10000,5044
246.5,10000,5004
247.8,10000,5000
247.1,10000,5072
249.8,10000,5016
246.2,10000,5064
249.6,10000,5016
281.7,10000,5028
262.5,10000,5024
257.4,10000,5080
254.2,10000,5068
250.2,10000,5092
247.1,10000,5036
246.6,10000,5076
244.2,10000,5076
247.6,10000,5060
245.5,10000,5052
247.7,10000,5052
248.6,10000,5060
262.9,10000,5044
252.0,10000,5060
248.5,10000,5044
257.2,10000,5036
256.1,10000,5052
248.1,10000,5068
249.2,10000,5084
245.8,10000,5060
251.3,10000,5084
254.2,10000,5084
246.8,10000,5084
246.4,10000,5084
247.7,10000,5084
248.8,10000,5084
258.1,10000,5084
250.5,10000,5084
274.8,10000,5084
250.4,10000,5084
264.8,10000,5084
277.4,10000,5084
251.1,10000,5084
266.8,10000,5084
250.6,10000,5084
259.3,10000,5084
251.0,10000,5084
287.6,10000,5084
258.8,10000,5727
247.7,10000,4684
277.9,10000,4761
264.7,10000,4801
248.2,10000,4725
246.5,10000,4597
248.8,10000,4593
249.2,10000,4733
247.1,10000,4353
252.9,10000,4269
246.5,10000,4145
249.1,10000,4257
260.3,10000,4025
249.8,10000,4009
248.7,10000,3945
252.8,10000,3665
249.6,10000,3741
255.3,10000,3533
246.9,10000,3465
254.8,10000,3477
246.3,10000,3201
282.5,10000,3237
247.9,10000,3197
248.0,10000,2865
340.6,10000,3049
248.5,10000,2673
253.8,10000,2637
247.8,10000,2517
249.0,10000,2537
256.7,10000,2361
252.8,10000,2245
248.6,10000,2133
258.3,10000,2089
262.1,10000,1965
245.1,10000,2009
257.4,10000,1861
270.2,10000,1889
245.6,10000,1901
247.5,10000,1897
253.2,10000,1853
248.2,10000,1821
248.7,10000,1825
251.7,10000,1725
261.2,10000,1697
251.1,10000,1717
247.6,10000,1697
246.6,10000,1749
247.2,10000,1673
253.3,10000,1669
248.4,10000,1633
260.8,10000,1629
252.8,10000,1617
250.0,10000,1629
256.7,10000,1617
276.4,10000,1629
253.4,10000,1617
251.1,10000,1629
257.5,10000,1617
245.4,10000,1629
254.2,10000,1885
255.0,10000,1248
247.4,10000,1044
257.2,10000,872
253.5,10000,828
280.1,10000,760
248.8,10000,768
272.6,10000,712
250.3,10000,736
254.2,10000,700
249.8,10000,732
249.1,10000,700
249.9,10000,732
253.0,10000,700
252.1,10000,732
252.9,10000,700
247.4,10000,732
258.0,10000,700
249.2,10000,732
255.3,10000,700
250.8,10000,732
258.3,10000,700
249.5,10000,732
253.9,10000,700
249.3,10000,732
256.8,10000,700
260.9,10000,732
256.1,10000,700
299.0,10000,732
254.4,10000,700
262.1,10000,732
255.7,10000,700
249.7,10000,740
257.4,10000,692
291.9,10000,636
254.8,10000,628
253.6,10000,604
247.9,10000,584
257.6,10000,600
248.7,10000,600
250.1,10000,584
246.5,10000,600
256.9,10000,600
262.1,10000,584
252.9,10000,600
253.9,10000,600
255.8,10000,584
261.9,10000,600
255.2,10000,600
279.2,10000,584
250.7,10000,600
266.1,10000,600
256.2,10000,584
260.2,10000,600
246.3,10000,600
250.2,10000,584
249.5,10000,600
251.6,10000,600
258.3,10000,584
254.5,10000,600
252.4,10000,600
248.3,10000,584
252.8,10000,600
248.0,10000,600
250.6,10000,584
257.4,10000,600
255.1,10000,600
251.5,10000,584
255.2,10000,600
249.4,10000,584
251.0,10000,584
260.7,10000,584
278.7,10000,584
261.3,10000,584
254.6,10000,584
250.0,10000,584
248.8,10000,584
257.2,10000,584
266.6,10000,584
255.6,10000,584
259.0,10000,584
251.4,10000,584
253.9,10000,584
250.1,10000,584
252.7,10000,584
255.6,10000,584
245.8,10000,584
256.4,10000,584
249.0,10000,584
272.8,10000,584
253.3,10000,584
262.2,10000,584
258.7,10000,584
255.2,10000,584
255.3,10000,584
245.8,10000,584
250.8,10000,584
248.2,10000,584
251.6,10000,584
260.8,10000,584
244.4,10000,584
251.0,10000,584
246.4,10000,584
284.4,10000,584
277.5,10000,584
252.3,10000,584
251.8,10000,584
287.0,10000,584
267.5,10000,584
256.9,10000,584
262.5,10000,584
255.2,10000,584
255.4,10000,584
246.5,10000,584
250.4,10000,584
247.8,10000,584
254.3,10000,584
250.8,10000,584
246.8,10000,584
256.7,10000,584
248.9,10000,584
255.4,10000,584
281.6,10000,584
250.0,10000,584
260.7,10000,584
254.5,10000,584
254.2,10000,584
249.6,10000,584
269.1,10000,584
247.7,10000,584
254.1,10000,584
264.7,10000,584
250.0,10000,584
285.7,10000,584
252.4,10000,584
287.5,10000,584
264.3,10000,584
272.1,10000,584
250.8,10000,584
257.6,10000,584
252.3,10000,584
279.5,10000,600
251.3,10000,600
279.3,10000,584
256.5,10000,600
262.5,10000,600
256.4,10000,584
266.0,10000,600
252.3,10000,600
253.1,10000,584
256.1,10000,616
248.9,10000,584
246.9,10000,616
253.9,10000,584
248.2,10000,616
257.9,10000,584
285.5,10000,616
254.7,10000,584
247.3,10000,616
265.1,10000,584
294.3,10000,616
261.0,10000,584
262.0,10000,616
247.3,10000,584
252.0,10000,616
249.1,10000,584
255.5,10000,616
252.3,10000,584
251.5,10000,584
278.4,10000,584
258.6,10000,584
258.8,10000,584
254.1,10000,584
261.1,10000,584
250.1,10000,584
275.7,10000,584
246.8,10000,584
251.0,10000,584
245.9,10000,584
256.0,10000,584
264.3,10000,584
253.7,10000,584
255.1,10000,584
245.3,10000,584
253.6,10000,584
248.4,10000,584
254.2,10000,800
246.4,10000,832
249.4,10000,928
286.4,10000,1016
252.7,10000,1108
267.7,10000,1316
253.0,10000,1308
248.8,10000,1652
265.4,10000,1500
265.1,10000,1748
247.2,10000,1872
251.9,10000,2056
250.2,10000,2176
248.6,10000,2396
267.8,10000,2688
248.9,10000,2788
248.3,10000,2860
257.0,10000,3132
248.2,10000,3108
249.4,10000,3280
257.2,10000,3320
267.0,10000,3316
247.0,10000,3488
248.8,10000,3664
261.4,10000,3764
249.7,10000,3628
245.4,10000,3912
248.6,10000,4016
248.2,10000,4108
245.8,10000,4136
262.3,10000,3976
250.0,10000,4176
249.1,10000,4340
254.5,10000,4224
249.3,10000,4488
247.4,10000,4356
245.7,10000,4344
246.9,10000,4348
266.9,10000,4260
258.0,10000,4332
248.4,10000,4332
258.9,10000,4356
246.6,10000,4364
249.3,10000,4460
248.1,10000,4468
248.6,10000,4556
293.9,10000,4492
258.0,10000,4532
256.2,10000,4532
260.0,10000,4636
248.8,10000,4652
250.2,10000,4644
248.3,10000,4628
248.1,10000,4764
285.4,10000,4852
252.0,10000,4684
267.1,10000,4732
250.1,10000,4820
253.7,10000,4844
254.2,10000,4900
252.2,10000,4844
247.4,10000,4836
247.0,10000,4884
250.7,10000,4876
257.1,10000,4828
250.8,10000,5762
268.8,10000,4028
251.6,10000,4004
248.9,10000,4053
251.5,10000,3943
275.9,10000,3966
